angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,opponents,steer,accel,brake,gear_act
0,-0.502,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.482,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.462,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.442,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.422,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.402,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.382,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.362,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.342,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.322,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
